Latitude_degree,Longitudedegree,Water_Sample_Depth_m,Microplastics_measurement,Toxicity,Color,nearest_current_speed,nearest_u_current,nearest_v_current,is_land
42.7252,8.5102,0.0,0.307358,High,Red,0.169026639782502,-0.003000000026077,0.1690000146627426,False
42.6938,8.5717,0.0,0.295975,High,Red,0.169026639782502,-0.003000000026077,0.1690000146627426,False
42.6544,8.6121,0.0,1.00176,High,Red,0.169026639782502,-0.003000000026077,0.1690000146627426,False
42.8195,8.3553,0.0,0.320454,High,Red,0.0822800137470067,0.0230000019073486,0.0790000036358833,False
43.2464,8.0701,0.0,0.557798,High,Red,0.0492442912179367,-0.0200000014156103,0.0450000017881393,False
43.5498,8.6342,0.0,1.13745,High,Red,0.1256741819427273,-0.0130000002682209,0.125,False
43.4473,8.3581,0.0,0.574977,High,Red,0.1376154110484442,-0.1270000040531158,0.0530000030994415,False
43.2609,4.9354,0.0,0.126495,High,Red,0.1565407434868151,-0.1390000134706497,0.072000004351139,False
43.0098,4.3971,0.0,0.09958,High,Red,0.191094228111973,-0.174000009894371,0.0790000036358833,False
42.8136,3.9276,0.0,0.118574,High,Red,0.2220923387915527,-0.2060000151395797,0.0830000042915344,False
42.2513,3.6462,0.0,1.343269,High,Red,0.18668690812458,-0.1860000044107437,-0.0160000007599592,False
43.5743,7.393,0.0,0.537604,High,Red,0.1790698239197404,-0.1790000051259994,-0.0050000003539025,False
-39.3127,163.5895,0.0,0.0,Low,Green,0.1873232595104756,0.1430000066757202,0.1210000067949295,False
-39.3162,163.5735,0.0,0.008648,Medium,Blue,0.1873232595104756,0.1430000066757202,0.1210000067949295,False
-39.3195,163.5565,0.0,0.0,Low,Green,0.1873232595104756,0.1430000066757202,0.1210000067949295,False
-39.9554,160.4171,0.0,0.011881,High,Red,0.2616123221907562,0.2210000157356262,0.1400000005960464,False
-40.049,160.0994,0.0,0.027478,High,Red,0.2252820516808309,0.2160000056028366,0.0640000030398368,False
-40.0599,160.1041,0.0,0.010144,High,Red,0.2252820516808309,0.2160000056028366,0.0640000030398368,False
-40.6377,155.8846,0.0,0.017808,High,Red,0.0643816783389919,0.0470000021159648,0.0440000034868717,False
-40.6433,155.8671,0.0,0.040683,High,Red,0.0950157932285652,0.072000004351139,0.0620000027120113,False
-40.6229,155.9181,0.0,0.0,Low,Green,0.086954015168246,0.0440000034868717,0.0750000029802322,False
-41.1361,152.2775,0.0,0.009826,Medium,Blue,0.1170982535244222,-0.1160000041127204,-0.0160000007599592,False
-41.1398,152.2646,0.0,0.0,Low,Green,0.1170982535244222,-0.1160000041127204,-0.0160000007599592,False
-41.1421,152.2508,0.0,0.022627,High,Red,0.1170982535244222,-0.1160000041127204,-0.0160000007599592,False
-43.5753,145.7961,0.0,0.287172,High,Red,0.1079675900719935,0.1040000021457672,-0.0290000010281801,False
-43.57,145.7886,0.0,0.213438,High,Red,0.1079675900719935,0.1040000021457672,-0.0290000010281801,False
-43.5637,145.7829,0.0,0.08505,High,Red,0.1079675900719935,0.1040000021457672,-0.0290000010281801,False
-41.9208,144.5409,0.0,0.269326,High,Red,0.0831685072750771,-0.0260000005364418,-0.0790000036358833,False
-41.9183,144.539,0.0,0.037994,High,Red,0.0831685072750771,-0.0260000005364418,-0.0790000036358833,False
-41.9157,144.5373,0.0,0.0,Low,Green,0.0831685072750771,-0.0260000005364418,-0.0790000036358833,False
-39.0405,142.4134,0.0,0.022208,High,Red,0.0814923347996239,0.0790000036358833,0.0200000014156103,False
-39.0374,142.4005,0.0,0.020073,High,Red,0.0814923347996239,0.0790000036358833,0.0200000014156103,False
-39.0338,142.3859,0.0,0.015479,High,Red,0.0814923347996239,0.0790000036358833,0.0200000014156103,False
-37.8855,139.8236,0.0,0.011654,High,Red,0.0864002356617637,0.0830000042915344,-0.0240000002086162,False
-37.8764,139.8181,0.0,0.01047,High,Red,0.0864002356617637,0.0830000042915344,-0.0240000002086162,False
-37.8677,139.8136,0.0,0.097363,High,Red,0.1076893744142278,0.106000006198883,0.0190000012516975,False
-36.0524,135.6864,0.0,0.013055,High,Red,0.0646374532591342,0.0530000030994415,-0.0370000004768371,False
-36.0455,135.6857,0.0,0.03837,High,Red,0.0646374532591342,0.0530000030994415,-0.0370000004768371,False
-36.0362,135.6764,0.0,0.0,Low,Green,0.0646374532591342,0.0530000030994415,-0.0370000004768371,False
-35.4797,132.1763,0.0,0.009719,Medium,Blue,0.038013157732337,-0.0220000017434358,0.0310000013560056,False
-35.4777,132.1626,0.0,0.0,Low,Green,0.038013157732337,-0.0220000017434358,0.0310000013560056,False
-35.4756,132.1486,0.0,0.0,Low,Green,0.038013157732337,-0.0220000017434358,0.0310000013560056,False
-35.0721,127.2582,0.0,0.0,Low,Green,0.2104400231022061,-0.202000007033348,0.0590000040829181,False
-35.0723,127.2351,0.0,0.0,Low,Green,0.2104400231022061,-0.202000007033348,0.0590000040829181,False
-35.0729,127.2253,0.0,0.0,Low,Green,0.2104400231022061,-0.202000007033348,0.0590000040829181,False
-34.6047,121.815,0.0,0.0,Low,Green,0.2907232588797969,0.262000024318695,0.1260000020265579,False
-34.6069,121.8093,0.0,0.0,Low,Green,0.2907232588797969,0.262000024318695,0.1260000020265579,False
-34.6099,121.797,0.0,0.0,Low,Green,0.2907232588797969,0.262000024318695,0.1260000020265579,False
-35.3157,118.62,0.0,0.0,Low,Green,0.327684300596584,0.3240000009536743,0.0490000024437904,False
-35.3172,118.6137,0.0,0.0,Low,Green,0.327684300596584,0.3240000009536743,0.0490000024437904,False
-35.3183,118.6074,0.0,0.0,Low,Green,0.327684300596584,0.3240000009536743,0.0490000024437904,False
-33.1157,114.481,0.0,0.011117,High,Red,0.0422018974013378,0.0340000018477439,-0.025000000372529,False
-33.12,114.4594,0.0,0.0,Low,Green,0.0422018974013378,0.0340000018477439,-0.025000000372529,False
-33.1238,114.4373,0.0,0.0,Low,Green,0.0422018974013378,0.0340000018477439,-0.025000000372529,False
-41.8951,148.4559,0.0,0.008853,Medium,Blue,0.1675291085849951,0.0290000010281801,0.1650000065565109,False
-41.8806,148.4923,0.0,0.02562,High,Red,0.1675291085849951,0.0290000010281801,0.1650000065565109,False
-39.6546,148.8843,0.0,0.0,Low,Green,0.0832346114464451,-0.0480000004172325,-0.0680000036954879,False
-39.6467,148.8677,0.0,0.0,Low,Green,0.0960416599500547,-0.050000000745058,-0.0820000022649765,False
-39.6342,148.8566,0.0,0.0,Low,Green,0.0960416599500547,-0.050000000745058,-0.0820000022649765,False
-37.6376,150.3985,0.0,0.03981,High,Red,0.3444488615610122,-0.1020000055432319,-0.3290000259876251,False
-37.6223,150.4009,0.0,0.033115,High,Red,0.3121618333858143,-0.0790000036358833,-0.3020000159740448,False
-37.608,150.4028,0.0,0.008872,Medium,Blue,0.3121618333858143,-0.0790000036358833,-0.3020000159740448,False
-35.4004,150.8417,0.0,0.07471,High,Red,0.0901387847795867,-0.0750000029802322,0.050000000745058,False
-35.3924,150.8461,0.0,0.214871,High,Red,0.0901387847795867,-0.0750000029802322,0.050000000745058,False
-35.3842,150.8507,0.0,0.052609,High,Red,0.0901387847795867,-0.0750000029802322,0.050000000745058,False
-33.8782,152.0069,0.0,0.024185,High,Red,0.1414849890073686,0.1030000075697898,0.0970000028610229,False
-33.8716,152.0142,0.0,0.076745,High,Red,0.1795355195005092,0.1730000078678131,0.0480000004172325,False
-33.8659,152.0208,0.0,0.048233,High,Red,0.1795355195005092,0.1730000078678131,0.0480000004172325,False
-33.1692,152.6955,0.0,0.059696,High,Red,0.6633159241343086,0.1220000088214874,-0.6520000100135803,False
-33.1646,152.7014,0.0,0.238998,High,Red,0.6633159241343086,0.1220000088214874,-0.6520000100135803,False
-33.1609,152.7061,0.0,0.394594,High,Red,0.6633159241343086,0.1220000088214874,-0.6520000100135803,False
-28.3415,153.9219,0.0,0.124892,High,Red,0.813117519077428,0.3740000128746032,-0.7220000624656677,False
-28.3396,153.9234,0.0,0.263013,High,Red,0.813117519077428,0.3740000128746032,-0.7220000624656677,False
-28.3363,153.9244,0.0,0.373859,High,Red,0.813117519077428,0.3740000128746032,-0.7220000624656677,False
-24.9128,155.2055,0.0,0.009288,Medium,Blue,0.1646845581307677,-0.1600000113248825,-0.0390000008046627,False
-24.9225,155.1969,0.0,0.0,Low,Green,0.1646845581307677,-0.1600000113248825,-0.0390000008046627,False
-24.9395,155.1771,0.0,0.0,Low,Green,0.1646845581307677,-0.1600000113248825,-0.0390000008046627,False
-23.8691,162.3485,0.0,0.060787,High,Red,0.0949210211915599,0.0890000015497207,-0.032999999821186,False
-23.8667,162.3655,0.0,0.087486,High,Red,0.0949210211915599,0.0890000015497207,-0.032999999821186,False
-23.8643,162.3813,0.0,0.110204,High,Red,0.1087841972430168,0.1030000075697898,-0.0350000001490116,False
-23.212,166.6269,0.0,0.007699,Medium,Blue,0.2928378506637074,0.2270000129938125,-0.1850000023841858,False
-23.2089,166.6428,0.0,0.0,Low,Green,0.2928378506637074,0.2270000129938125,-0.1850000023841858,False
-23.2058,166.6593,0.0,0.0,Low,Green,0.2928378506637074,0.2270000129938125,-0.1850000023841858,False
-21.7654,170.6294,0.0,0.007804,Medium,Blue,0.1162755372290297,0.0520000010728836,0.1040000021457672,False
-21.7565,170.6449,0.0,0.075792,High,Red,0.1162755372290297,0.0520000010728836,0.1040000021457672,False
-21.7469,170.6615,0.0,0.02084,High,Red,0.1162755372290297,0.0520000010728836,0.1040000021457672,False
-18.5685,176.5024,0.0,0.40401,High,Red,0.1776541616630776,-0.0850000008940696,-0.1560000032186508,False
-18.5777,176.4901,0.0,0.068764,High,Red,0.1776541616630776,-0.0850000008940696,-0.1560000032186508,False
-18.5851,176.4799,0.0,0.031306,High,Red,0.1776541616630776,-0.0850000008940696,-0.1560000032186508,False
-19.9823,174.9867,0.0,0.092784,High,Red,0.1331953465814484,-0.125,-0.0460000038146972,False
-19.9931,174.9779,0.0,0.084603,High,Red,0.1331953465814484,-0.125,-0.0460000038146972,False
-20.0037,174.9692,0.0,0.04737,High,Red,0.1331953465814484,-0.125,-0.0460000038146972,False
-21.2832,173.5759,0.0,0.011834,High,Red,0.2806599649415596,-0.0730000063776969,-0.2710000276565552,False
-21.2887,173.5634,0.0,0.010026,High,Red,0.2806599649415596,-0.0730000063776969,-0.2710000276565552,False
-21.2977,173.5556,0.0,0.016392,High,Red,0.2806599649415596,-0.0730000063776969,-0.2710000276565552,False
-22.5974,172.1044,0.0,0.016098,High,Red,0.418226035373822,0.1680000126361847,0.3830000162124634,False
-22.6026,172.0898,0.0,0.009117,Medium,Blue,0.418226035373822,0.1680000126361847,0.3830000162124634,False
-22.6078,172.0762,0.0,0.035071,High,Red,0.418226035373822,0.1680000126361847,0.3830000162124634,False
-23.7533,170.5329,0.0,0.0,Low,Green,0.1284250819363593,-0.0980000048875808,-0.0830000042915344,False
-23.7615,170.5216,0.0,0.0,Low,Green,0.1284250819363593,-0.0980000048875808,-0.0830000042915344,False
-23.7698,170.5103,0.0,0.0,Low,Green,0.1284250819363593,-0.0980000048875808,-0.0830000042915344,False
-25.0757,168.7064,0.0,0.00883,Medium,Blue,0.1734156941945789,0.1170000061392784,-0.1280000060796737,False
-25.0842,168.6944,0.0,0.0,Low,Green,0.1734156941945789,0.1170000061392784,-0.1280000060796737,False
-25.0929,168.6825,0.0,0.0,Low,Green,0.1734156941945789,0.1170000061392784,-0.1280000060796737,False
-26.289,167.0086,0.0,0.008894,Medium,Blue,0.3358005579378637,-0.2010000050067901,0.2690000236034393,False
-26.2961,166.9962,0.0,0.0,Low,Green,0.3358005579378637,-0.2010000050067901,0.2690000236034393,False
-26.3028,166.9834,0.0,0.00912,Medium,Blue,0.3358005579378637,-0.2010000050067901,0.2690000236034393,False
-27.5323,165.1923,0.0,0.008896,Medium,Blue,0.1945173556115776,-0.1410000026226043,0.1340000033378601,False
-27.5442,165.1843,0.0,0.008799,Medium,Blue,0.1945173556115776,-0.1410000026226043,0.1340000033378601,False
-27.5561,165.1763,0.0,0.0,Low,Green,0.1945173556115776,-0.1410000026226043,0.1340000033378601,False
-35.649,155.0695,0.0,0.008155,Medium,Blue,0.4025233161434033,0.2930000126361847,-0.2760000228881836,False
-35.6615,155.0586,0.0,0.0,Low,Green,0.4025233161434033,0.2930000126361847,-0.2760000228881836,False
-35.6732,155.0482,0.0,0.0,Low,Green,0.4025233161434033,0.2930000126361847,-0.2760000228881836,False
-37.3779,153.5364,0.0,0.044942,High,Red,0.2687043161562684,0.1890000104904174,-0.1910000145435333,False
-37.3894,153.526,0.0,0.094724,High,Red,0.2687043161562684,0.1890000104904174,-0.1910000145435333,False
-37.4107,153.5144,0.0,0.092772,High,Red,0.2687043161562684,0.1890000104904174,-0.1910000145435333,False
-42.286,148.9709,0.0,0.057406,High,Red,0.122384645434795,-0.1130000054836273,0.0470000021159648,False
-42.2972,148.9603,0.0,0.011528,High,Red,0.122384645434795,-0.1130000054836273,0.0470000021159648,False
-42.3087,148.9488,0.0,0.0,Low,Green,0.122384645434795,-0.1130000054836273,0.0470000021159648,False
-42.8277,148.448,0.0,0.010323,High,Red,0.1118302359422399,-0.0950000062584877,-0.0590000040829181,False
-42.8371,148.4349,0.0,0.019063,High,Red,0.1118302359422399,-0.0950000062584877,-0.0590000040829181,False
-42.8448,148.4211,0.0,0.028614,High,Red,0.1118302359422399,-0.0950000062584877,-0.0590000040829181,False
-13.6473,144.0824,0.0,0.029982,High,Red,0.1225397962266714,-0.1100000068545341,-0.0540000014007091,False
-13.632,144.0713,0.0,0.005979,Medium,Blue,0.1225397962266714,-0.1100000068545341,-0.0540000014007091,False
-13.6168,144.0593,0.0,0.022899,High,Red,0.2299652298083663,-0.2280000150203704,-0.0300000011920928,False
-12.2862,141.6233,0.0,0.006501,Medium,Blue,0.3159019010483909,-0.1130000054836273,-0.2950000166893005,False
-12.3042,141.6185,0.0,0.0,Low,Green,0.3159019010483909,-0.1130000054836273,-0.2950000166893005,False
-15.4937,141.0434,0.0,0.0,Low,Green,0.2562225780817571,0.2070000171661377,0.1510000079870224,False
-15.5085,141.0408,0.0,0.007461,Medium,Blue,0.2562225780817571,0.2070000171661377,0.1510000079870224,False
-15.5245,141.0381,0.0,0.0,Low,Green,0.2562225780817571,0.2070000171661377,0.1510000079870224,False
-17.0539,140.7762,0.0,0.0,Low,Green,0.2236068078792618,0.1520000100135803,0.164000004529953,False
-17.0659,140.7736,0.0,0.0,Low,Green,0.2236068078792618,0.1520000100135803,0.164000004529953,False
-17.0782,140.7713,0.0,0.0,Low,Green,0.2236068078792618,0.1520000100135803,0.164000004529953,False
-18.6526,119.489,0.0,0.017168,High,Red,0.1464411260475039,-0.0490000024437904,-0.1380000114440918,False
-18.6584,119.4751,0.0,0.006963,Medium,Blue,0.1464411260475039,-0.0490000024437904,-0.1380000114440918,False
-18.6598,119.4604,0.0,0.0,Low,Green,0.1464411260475039,-0.0490000024437904,-0.1380000114440918,False
-18.8643,118.6698,0.0,0.0,Low,Green,0.0639765603667229,0.0270000007003545,0.0580000020563602,False
-18.8687,118.652,0.0,0.006941,Medium,Blue,0.0639765603667229,0.0270000007003545,0.0580000020563602,False
-18.8747,118.6334,0.0,0.0,Low,Green,0.0639765603667229,0.0270000007003545,0.0580000020563602,False
-18.9851,118.2031,0.0,0.03434,High,Red,0.0508035448014172,-0.0300000011920928,0.0410000011324882,False
-18.99,118.1841,0.0,0.0071,Medium,Blue,0.0508035448014172,-0.0300000011920928,0.0410000011324882,False
-18.9954,118.1656,0.0,0.00715,Medium,Blue,0.0508035448014172,-0.0300000011920928,0.0410000011324882,False
-19.1099,117.718,0.0,0.0,Low,Green,0.043863426323081,0.0320000015199184,0.0300000011920928,False
-19.1137,117.6992,0.0,0.007656,Medium,Blue,0.043863426323081,0.0320000015199184,0.0300000011920928,False
-19.1174,117.6814,0.0,0.023184,High,Red,0.043863426323081,0.0320000015199184,0.0300000011920928,False
-19.43,115.9255,0.0,0.042522,High,Red,0.0900000043213367,0.072000004351139,-0.0540000014007091,False
-19.4288,115.9437,0.0,0.007499,Medium,Blue,0.0900000043213367,0.072000004351139,-0.0540000014007091,False
-19.4277,115.961,0.0,0.04217,High,Red,0.0900000043213367,0.072000004351139,-0.0540000014007091,False
-20.0612,116.3759,0.0,0.062267,High,Red,0.0676757007042432,0.0220000017434358,0.0640000030398368,False
-20.0659,116.3518,0.0,0.051928,High,Red,0.0474130819718679,-0.0420000031590461,-0.0220000017434358,False
-20.0718,116.337,0.0,0.425588,High,Red,0.0474130819718679,-0.0420000031590461,-0.0220000017434358,False
-20.3179,115.6619,0.0,0.032483,High,Red,0.1182708837086166,-0.1180000081658363,0.0080000003799796,False
-20.3236,115.6446,0.0,0.0,Low,Green,0.1182708837086166,-0.1180000081658363,0.0080000003799796,False
-20.3294,115.6287,0.0,0.0,Low,Green,0.1182708837086166,-0.1180000081658363,0.0080000003799796,False
-19.7933,115.982,0.0,0.0,Low,Green,0.0929623623514433,-0.0490000024437904,-0.0790000036358833,False
-19.8018,115.9652,0.0,0.006654,Medium,Blue,0.0929623623514433,-0.0490000024437904,-0.0790000036358833,False
-19.8139,115.9477,0.0,0.0,Low,Green,0.0929623623514433,-0.0490000024437904,-0.0790000036358833,False
-20.3848,115.1297,0.0,0.0,Low,Green,0.0685419591600086,0.0270000007003545,-0.0630000010132789,False
-20.3983,115.1164,0.0,0.0,Low,Green,0.1011780643765931,-0.006000000052154,-0.101000003516674,False
-20.4033,115.1027,0.0,0.016181,High,Red,0.1011780643765931,-0.006000000052154,-0.101000003516674,False
-19.9658,117.09446,0.0,0.015583,High,Red,0.1106028998309516,0.06700000166893,-0.0880000069737434,False
-19.95094,117.10174,0.0,0.0,Low,Green,0.1106028998309516,0.06700000166893,-0.0880000069737434,False
-19.93632,117.10944,0.0,0.007833,Medium,Blue,0.1106028998309516,0.06700000166893,-0.0880000069737434,False
-18.73008,118.74132,0.0,0.042194,High,Red,0.0639765603667229,0.0270000007003545,0.0580000020563602,False
-18.71774,118.75362,0.0,0.031063,High,Red,0.0639765603667229,0.0270000007003545,0.0580000020563602,False
-18.70528,118.76482,0.0,0.015793,High,Red,0.0639765603667229,0.0270000007003545,0.0580000020563602,False
-17.66304,120.13186,0.0,2.260793,High,Red,0.1532188042927102,-0.0900000035762786,-0.1240000054240226,False
-17.65406,120.14442,0.0,0.644222,High,Red,0.1532188042927102,-0.0900000035762786,-0.1240000054240226,False
-17.64606,120.1562,0.0,0.078814,High,Red,0.1532188042927102,-0.0900000035762786,-0.1240000054240226,False
-15.21086,123.32366,0.0,0.009644,Medium,Blue,0.272484880652649,-0.2220000177621841,-0.1580000072717666,False
-15.20236,123.33308,0.0,0.0096,Medium,Blue,0.272484880652649,-0.2220000177621841,-0.1580000072717666,False
-15.19432,123.34406,0.0,0.0,Low,Green,0.272484880652649,-0.2220000177621841,-0.1580000072717666,False
-14.2914,124.78106,0.0,0.0,Low,Green,0.2612374494905488,0.231000006198883,-0.1220000088214874,False
-14.2834,124.7901,0.0,0.009196,Medium,Blue,0.2612374494905488,0.231000006198883,-0.1220000088214874,False
-14.27502,124.80036,0.0,0.0,Low,Green,0.2612374494905488,0.231000006198883,-0.1220000088214874,False
-13.73608,127.62774,0.0,0.0,Low,Green,0.1628250695295055,0.0760000050067901,0.1440000087022781,False
-12.82344,129.38588,0.0,0.0,Low,Green,0.0379473340189321,0.0360000021755695,0.0120000001043081,False
-12.81908,129.40024,0.0,0.0,Low,Green,0.0379473340189321,0.0360000021755695,0.0120000001043081,False
-12.81448,129.41546,0.0,0.0,Low,Green,0.0379473340189321,0.0360000021755695,0.0120000001043081,False
-12.41396,130.15976,0.0,0.0,Low,Green,0.137462729737809,0.1360000073909759,-0.0200000014156103,False
-12.40858,130.16886,0.0,0.0,Low,Green,0.137462729737809,0.1360000073909759,-0.0200000014156103,False
-12.40386,130.1783,0.0,0.0,Low,Green,0.137462729737809,0.1360000073909759,-0.0200000014156103,False
5.6347,83.1362,0.0,0.022719,High,Red,0.2340534249907567,-0.2340000122785568,-0.0050000003539025,False
5.7087,83.7122,0.0,0.032069,High,Red,0.2770162472497111,-0.2730000019073486,0.0470000021159648,False
5.8953,85.0038,0.0,0.008201,Medium,Blue,0.3775407359906015,-0.3490000069141388,0.1440000087022781,False
5.9693,85.7022,0.0,0.026425,High,Red,0.3450232116644588,-0.320000022649765,0.1290000081062317,False
6.1637,86.9385,0.0,0.006003,Medium,Blue,0.399344475105261,-0.3740000128746032,0.1400000005960464,False
6.2427,87.6247,0.0,0.008191,Medium,Blue,0.4402840088194623,-0.4090000092983246,0.163000002503395,False
6.4225,88.7502,0.0,0.01084,High,Red,0.5878996619754359,-0.5049999952316284,0.301000028848648,False
6.4692,89.3732,0.0,0.010411,High,Red,0.5728315894542738,-0.4940000176429748,0.2900000214576721,False
6.6318,90.5578,0.0,0.014532,High,Red,0.3577988515924486,-0.3220000267028808,0.1560000032186508,False
6.5213,91.1412,0.0,0.052459,High,Red,0.4037635625415514,-0.3530000150203705,0.1960000097751617,False
6.4847,92.2643,0.0,0.373378,High,Red,0.6546640463165005,-0.6520000100135803,0.0590000040829181,False
6.4857,92.897,0.0,0.173845,High,Red,0.7590106030539009,-0.7590000629425049,-0.0040000001899898,False
6.5455,93.681,0.0,0.068163,High,Red,0.6064091347799518,-0.6040000319480896,0.0540000014007091,False
6.6995,94.1268,0.0,0.022558,High,Red,0.4600880434078551,-0.4600000083446502,0.0090000005438923,False
6.854,94.8588,0.0,0.191679,High,Red,0.3325191791411341,-0.3120000064373016,0.1150000020861625,False
6.9277,95.3367,0.0,0.030541,High,Red,0.2580697742205724,-0.2580000162124634,-0.006000000052154,False
7.0105,96.298,0.0,0.028735,High,Red,0.0873212483719313,-0.0560000017285347,0.06700000166893,False
7.2808,96.8997,0.0,0.044571,High,Red,0.0394588401171339,-0.0390000008046627,0.006000000052154,False
40.000278,146.4975,0.0,0.018033,High,Red,0.1220245917209672,-0.0930000022053718,0.0790000036358833,False
20.992222,123.971667,0.0,0.01194,High,Red,0.1814662609790205,0.1670000106096267,-0.0710000023245811,False
20.994444,125.980833,0.0,0.100287,High,Red,0.1612358644388773,0.0940000042319297,-0.1310000121593475,False
20.997778,127.990278,0.0,0.012627,High,Red,0.0801561017620658,-0.0610000044107437,-0.0520000010728836,False
20.999722,129.990556,0.0,0.28142,High,Red,0.1855397583570446,0.072000004351139,-0.1710000038146972,False
20.998056,139.995833,0.0,0.188087,High,Red,0.4320474842487748,-0.4280000329017639,0.0590000040829181,False
20.993056,146.459444,0.0,0.01056,High,Red,0.2497298609872122,-0.0430000014603138,0.2460000067949295,False
26.995278,146.546667,0.0,0.082687,High,Red,0.0429418239817831,-0.0200000014156103,-0.038000002503395,False
34.961667,146.501389,0.0,0.0279,High,Red,0.720567158147212,0.0810000002384185,0.7160000205039978,False
36.995,146.49,0.0,0.004267,Medium,Blue,0.3002682347203868,-0.1750000119209289,-0.2440000176429748,False
37.998611,146.522778,0.0,0.004667,Medium,Blue,0.108521889637031,0.1040000021457672,-0.0310000013560056,False
38.99,146.513889,0.0,0.22516,High,Red,0.4039269969627693,-0.3940000236034393,0.0890000015497207,False
35.025,151.948056,0.0,0.004407,Medium,Blue,0.0751065939086227,0.0040000001899898,-0.0750000029802322,False
34.979167,150.004722,0.0,0.012527,High,Red,0.4071388154782202,-0.3990000188350677,-0.0810000002384185,False
35.008333,147.992778,0.0,0.101053,High,Red,0.6329873793584535,0.3430000245571136,0.5320000052452087,False
21.023611,119.973333,0.0,0.007427,Medium,Blue,0.3356009630791586,-0.2680000066757202,-0.202000007033348,False
20.996944,119.489167,0.0,0.063767,High,Red,0.3871950621155094,-0.3640000224113464,0.1319999992847442,False
21.008333,118.990278,0.0,0.0964,High,Red,0.5736898496924434,-0.3080000281333923,0.484000027179718,False
25.0,175.03,0.0,0.56,High,Red,0.2354400240188408,0.0659999996423721,0.2260000109672546,False
23.02,175.0,0.0,0.9,High,Red,0.1276753696994646,-0.125,0.0260000005364418,False
21.03,175.0,0.0,0.21,High,Red,0.3015592907840563,0.2230000048875808,0.203000009059906,False
19.03,175.01,0.0,0.31,High,Red,0.1066770901135067,-0.0540000014007091,0.0920000076293945,False
17.03,175.0,0.0,0.19,High,Red,0.1713038382652478,-0.1690000146627426,0.0280000008642673,False
15.03,175.0,0.0,0.06,High,Red,0.2383212280941138,-0.2290000170469284,0.0659999996423721,False
20.99,170.02,0.0,0.15,High,Red,0.0914385098071084,0.0690000057220459,0.0600000023841857,False
25.0,169.99,0.0,0.62,High,Red,0.06324555532384,-0.0520000010728836,0.0360000021755695,False
20.51,162.01,0.0,1.23,High,Red,0.0950157932285652,-0.072000004351139,-0.0620000027120113,False
20.5,156.02,0.0,0.19,High,Red,0.1704259524359081,-0.1540000140666961,0.0730000063776969,False
20.5,150.1,0.0,0.29,High,Red,0.2749345550394567,0.2580000162124634,0.0950000062584877,False
50.418219,1.199005,0.0,0.103899,High,Red,0.1943630770292314,0.1910000145435333,-0.0360000021755695,False
50.402217,1.145633,0.0,0.114039,High,Red,0.1943630770292314,0.1910000145435333,-0.0360000021755695,False
50.382219,1.091096,0.0,0.225071,High,Red,0.2196041978932181,0.1950000077486038,-0.101000003516674,False
52.331845,3.622473,0.0,0.802647,High,Red,0.1656562837984955,0.1610000133514404,-0.0390000008046627,False
52.36829,3.633658,0.0,1.245991,High,Red,0.1454132055532895,0.1319999992847442,-0.0610000044107437,False
52.400634,3.641003,0.0,0.834559,High,Red,0.1047520930256375,0.0980000048875808,-0.0370000004768371,False
22.099204,113.857778,0.0,1052.0,High,Red,0.3029488419333254,-0.2870000004768371,-0.0970000028610229,False
21.990946,113.898436,0.0,1001.0,High,Red,0.2408319041980815,-0.2040000110864639,-0.1280000060796737,False
21.854899,113.955081,0.0,1104.0,High,Red,0.094021277871586,-0.0860000029206276,-0.038000002503395,False
21.854213,113.71841,0.0,1489.0,High,Red,0.0898443127317635,-0.0860000029206276,-0.0260000005364418,False
21.819221,113.124607,0.0,667.0,High,Red,0.0723394818172551,-0.072000004351139,0.0070000002160668,False
21.695101,113.189522,0.0,898.0,High,Red,0.2036909440906171,-0.1410000026226043,-0.1469999998807907,False
21.560599,113.24692,0.0,1001.0,High,Red,0.1506154174823367,-0.1390000134706497,-0.0580000020563602,False
21.825373,113.429263,0.0,719.0,High,Red,0.1692010714481804,-0.1020000055432319,-0.135000005364418,False
21.748931,113.463595,0.0,667.0,High,Red,0.1692010714481804,-0.1020000055432319,-0.135000005364418,False
21.920007,113.688908,0.0,873.0,High,Red,0.3029488419333254,-0.2870000004768371,-0.0970000028610229,False
21.982733,113.650735,0.0,2053.0,High,Red,0.3029488419333254,-0.2870000004768371,-0.0970000028610229,False
22.098822,113.652892,0.0,1309.0,High,Red,0.3029488419333254,-0.2870000004768371,-0.0970000028610229,False
21.831646,113.6262,0.0,2079.0,High,Red,0.0898443127317635,-0.0860000029206276,-0.0260000005364418,False
22.030211,113.76236,0.0,1104.0,High,Red,0.3029488419333254,-0.2870000004768371,-0.0970000028610229,False
21.935833,113.791195,0.0,2053.0,High,Red,0.3029488419333254,-0.2870000004768371,-0.0970000028610229,False
21.851621,113.814216,0.0,1052.0,High,Red,0.0898443127317635,-0.0860000029206276,-0.0260000005364418,False
21.767841,113.856176,0.0,488.0,High,Red,0.0898443127317635,-0.0860000029206276,-0.0260000005364418,False
21.583214,112.487407,0.0,693.0,High,Red,0.113600181116817,-0.1090000048279762,-0.0320000015199184,False
21.488767,112.531166,0.0,770.0,High,Red,0.113600181116817,-0.1090000048279762,-0.0320000015199184,False
21.387182,112.566846,0.0,1027.0,High,Red,0.113600181116817,-0.1090000048279762,-0.0320000015199184,False
